customer_id,avg_basket_30d,recency_days,nb_orders_90d,category_pref,week
6460,55.16,1.5,3,Sport,reference_S-8_a_S-1
6461,24.82,,4,Electronique,reference_S-8_a_S-1
6462,22.7,7.0,3,Sport,reference_S-8_a_S-1
6463,118.14,3.6,4,Sport,reference_S-8_a_S-1
6464,74.52,13.2,1,Livres,reference_S-8_a_S-1
6465,37.01,8.8,4,Electronique,reference_S-8_a_S-1
6466,10.42,0.5,3,Mode,reference_S-8_a_S-1
6467,99.06,5.8,4,Sport,reference_S-8_a_S-1
6468,15.17,24.9,4,Electronique,reference_S-8_a_S-1
6469,30.95,17.6,4,Mode,reference_S-8_a_S-1
6470,36.97,19.4,3,Livres,reference_S-8_a_S-1
6471,22.4,18.0,0,Mode,reference_S-8_a_S-1
6472,35.67,5.6,4,Livres,reference_S-8_a_S-1
6473,41.44,1.6,3,Electronique,reference_S-8_a_S-1
6474,35.09,4.8,6,Sport,reference_S-8_a_S-1
6475,52.85,26.7,1,Maison,reference_S-8_a_S-1
6476,121.07,59.0,3,Maison,reference_S-8_a_S-1
6477,10.98,10.2,3,Livres,reference_S-8_a_S-1
6478,46.97,0.1,3,Electronique,reference_S-8_a_S-1
6479,15.34,2.3,3,Beaute,reference_S-8_a_S-1
6480,9.87,5.8,2,Sport,reference_S-8_a_S-1
6481,80.46,13.0,3,Mode,reference_S-8_a_S-1
6482,50.01,1.2,3,Livres,reference_S-8_a_S-1
6483,9.19,43.1,3,Mode,reference_S-8_a_S-1
6484,35.65,6.8,2,Beaute,reference_S-8_a_S-1
6485,19.03,36.6,2,Mode,reference_S-8_a_S-1
6486,36.65,22.7,2,Beaute,reference_S-8_a_S-1
6487,68.27,21.1,5,Maison,reference_S-8_a_S-1
6488,63.44,14.0,2,Electronique,reference_S-8_a_S-1
6489,30.22,14.8,6,Maison,reference_S-8_a_S-1
6490,83.08,15.2,4,Electronique,reference_S-8_a_S-1
6491,104.76,14.9,3,Mode,reference_S-8_a_S-1
6492,69.06,12.1,3,Electronique,reference_S-8_a_S-1
6493,26.17,64.5,0,Electronique,reference_S-8_a_S-1
6494,37.61,19.8,5,Electronique,reference_S-8_a_S-1
6495,118.53,22.5,2,Maison,reference_S-8_a_S-1
6496,32.11,30.9,3,Maison,reference_S-8_a_S-1
6497,63.58,3.6,3,Maison,reference_S-8_a_S-1
6498,22.12,1.3,4,Electronique,reference_S-8_a_S-1
6499,83.48,9.9,2,Sport,reference_S-8_a_S-1
6500,19.91,10.8,5,Sport,reference_S-8_a_S-1
6501,38.91,26.5,1,Mode,reference_S-8_a_S-1
6502,61.99,8.8,4,Beaute,reference_S-8_a_S-1
6503,134.83,12.7,0,Maison,reference_S-8_a_S-1
6504,49.33,11.2,6,Sport,reference_S-8_a_S-1
6505,33.75,0.6,2,Mode,reference_S-8_a_S-1
6506,31.73,14.3,2,Electronique,reference_S-8_a_S-1
6507,80.98,26.4,1,Beaute,reference_S-8_a_S-1
6508,58.45,2.6,4,Beaute,reference_S-8_a_S-1
6509,67.32,13.5,1,Electronique,reference_S-8_a_S-1
6510,113.0,13.5,4,Mode,reference_S-8_a_S-1
6511,43.64,2.7,3,Sport,reference_S-8_a_S-1
6512,55.5,2.0,2,Sport,reference_S-8_a_S-1
6513,31.38,58.7,3,Beaute,reference_S-8_a_S-1
6514,21.38,7.5,3,Electronique,reference_S-8_a_S-1
6515,25.22,3.9,3,Mode,reference_S-8_a_S-1
6516,2.34,2.8,1,Electronique,reference_S-8_a_S-1
6517,61.54,16.5,2,Mode,reference_S-8_a_S-1
6518,57.07,14.1,4,Electronique,reference_S-8_a_S-1
6519,60.61,15.5,2,Beaute,reference_S-8_a_S-1
6520,20.12,1.4,5,Maison,reference_S-8_a_S-1
6521,25.6,33.6,4,Beaute,reference_S-8_a_S-1
6522,24.89,7.4,4,Electronique,reference_S-8_a_S-1
6523,89.11,5.6,3,Electronique,reference_S-8_a_S-1
6524,47.98,9.3,1,Mode,reference_S-8_a_S-1
6525,43.28,7.4,0,Mode,reference_S-8_a_S-1
6526,71.73,29.9,2,Beaute,reference_S-8_a_S-1
6527,24.96,39.7,1,Mode,reference_S-8_a_S-1
6528,54.52,5.4,1,Electronique,reference_S-8_a_S-1
6529,146.42,29.9,4,Electronique,reference_S-8_a_S-1
6530,98.75,22.8,1,Electronique,reference_S-8_a_S-1
6531,53.92,40.1,3,Sport,reference_S-8_a_S-1
6532,44.53,4.2,5,Mode,reference_S-8_a_S-1
6533,60.23,12.9,4,Sport,reference_S-8_a_S-1
6534,108.01,4.8,5,Sport,reference_S-8_a_S-1
6535,102.93,26.1,4,Electronique,reference_S-8_a_S-1
6536,120.21,0.1,4,Electronique,reference_S-8_a_S-1
6537,50.01,12.5,2,Sport,reference_S-8_a_S-1
6538,4.12,6.2,0,Sport,reference_S-8_a_S-1
6539,139.68,5.8,2,Mode,reference_S-8_a_S-1
6540,21.33,15.5,5,Electronique,reference_S-8_a_S-1
6541,70.91,28.6,6,Electronique,reference_S-8_a_S-1
6542,4.24,14.1,1,Mode,reference_S-8_a_S-1
6543,42.59,28.8,0,Electronique,reference_S-8_a_S-1
6544,32.16,4.6,4,Electronique,reference_S-8_a_S-1
6545,120.4,11.0,4,Mode,reference_S-8_a_S-1
6546,54.42,9.0,5,Electronique,reference_S-8_a_S-1
6547,42.25,0.2,3,Electronique,reference_S-8_a_S-1
6548,58.86,12.2,1,Beaute,reference_S-8_a_S-1
6549,1.14,16.2,5,Maison,reference_S-8_a_S-1
6550,24.46,13.4,2,Livres,reference_S-8_a_S-1
6551,27.81,20.0,4,Mode,reference_S-8_a_S-1
6552,65.63,12.7,1,Sport,reference_S-8_a_S-1
6553,17.28,1.0,4,Electronique,reference_S-8_a_S-1
6554,48.41,1.9,6,Maison,reference_S-8_a_S-1
6555,39.17,13.6,1,Electronique,reference_S-8_a_S-1
6556,25.63,4.8,3,Electronique,reference_S-8_a_S-1
6557,27.09,1.2,2,Livres,reference_S-8_a_S-1
6558,38.89,8.4,2,Maison,reference_S-8_a_S-1
6559,5.92,12.1,4,Livres,reference_S-8_a_S-1
6560,72.42,,5,Mode,reference_S-8_a_S-1
6561,21.2,19.1,1,Mode,reference_S-8_a_S-1
6562,33.83,15.5,2,Mode,reference_S-8_a_S-1
6563,117.48,6.1,4,Sport,reference_S-8_a_S-1
6564,73.29,21.1,4,Maison,reference_S-8_a_S-1
6565,14.46,15.7,4,Livres,reference_S-8_a_S-1
6566,0.79,15.2,6,Electronique,reference_S-8_a_S-1
6567,60.68,12.1,3,Sport,reference_S-8_a_S-1
6568,34.92,0.2,4,Mode,reference_S-8_a_S-1
6569,48.63,17.9,4,Electronique,reference_S-8_a_S-1
6570,71.6,7.1,1,Maison,reference_S-8_a_S-1
6571,79.59,42.9,2,Maison,reference_S-8_a_S-1
6572,29.65,25.6,1,Electronique,reference_S-8_a_S-1
6573,38.39,13.3,2,Electronique,reference_S-8_a_S-1
6574,55.69,4.4,1,Mode,reference_S-8_a_S-1
6575,58.36,3.4,8,Mode,reference_S-8_a_S-1
6576,48.28,6.2,2,Mode,reference_S-8_a_S-1
6577,108.92,9.7,2,Electronique,reference_S-8_a_S-1
6578,57.89,5.3,6,Electronique,reference_S-8_a_S-1
6579,70.86,10.9,2,Livres,reference_S-8_a_S-1
6580,51.35,2.7,2,Livres,reference_S-8_a_S-1
6581,17.16,57.1,0,Maison,reference_S-8_a_S-1
6582,24.4,1.7,1,Livres,reference_S-8_a_S-1
6583,13.86,40.3,1,Sport,reference_S-8_a_S-1
6584,85.78,36.7,4,Electronique,reference_S-8_a_S-1
6585,9.14,11.2,2,Electronique,reference_S-8_a_S-1
6586,37.16,19.4,5,Livres,reference_S-8_a_S-1
6587,31.01,8.6,3,Maison,reference_S-8_a_S-1
6588,30.35,14.9,3,Beaute,reference_S-8_a_S-1
6589,32.56,6.2,5,Beaute,reference_S-8_a_S-1
6590,122.72,5.4,3,Mode,reference_S-8_a_S-1
6591,5.41,12.9,3,Electronique,reference_S-8_a_S-1
6592,99.93,10.3,5,Electronique,reference_S-8_a_S-1
6593,34.84,13.0,4,Electronique,reference_S-8_a_S-1
6594,76.02,5.1,1,Electronique,reference_S-8_a_S-1
6595,44.3,6.9,4,Mode,reference_S-8_a_S-1
6596,15.32,1.3,3,Electronique,reference_S-8_a_S-1
6597,106.38,0.8,1,Electronique,reference_S-8_a_S-1
6598,95.57,4.4,3,Mode,reference_S-8_a_S-1
6599,16.45,1.2,2,Mode,reference_S-8_a_S-1
6600,63.99,1.6,3,Maison,reference_S-8_a_S-1
6601,25.38,25.1,1,Mode,reference_S-8_a_S-1
6602,9.58,,1,Maison,reference_S-8_a_S-1
6603,21.25,16.1,2,Livres,reference_S-8_a_S-1
6604,102.25,4.8,4,Electronique,reference_S-8_a_S-1
6605,77.31,30.8,2,Electronique,reference_S-8_a_S-1
6606,32.87,10.0,2,Beaute,reference_S-8_a_S-1
6607,102.58,5.5,4,Maison,reference_S-8_a_S-1
6608,90.68,10.9,2,Sport,reference_S-8_a_S-1
6609,21.28,7.2,3,Electronique,reference_S-8_a_S-1
6610,119.5,12.5,4,Beaute,reference_S-8_a_S-1
6611,30.76,1.8,5,Livres,reference_S-8_a_S-1
6612,34.31,87.1,3,Maison,reference_S-8_a_S-1
6613,5.59,8.3,2,Electronique,reference_S-8_a_S-1
6614,24.97,6.4,5,Beaute,reference_S-8_a_S-1
6615,37.39,18.6,4,Sport,reference_S-8_a_S-1
6616,52.41,6.8,1,Sport,reference_S-8_a_S-1
6617,15.37,26.9,5,Electronique,reference_S-8_a_S-1
6618,22.16,9.1,2,Sport,reference_S-8_a_S-1
6619,121.24,19.1,3,Electronique,reference_S-8_a_S-1
6620,86.64,1.7,2,Electronique,reference_S-8_a_S-1
6621,97.67,28.1,10,Maison,reference_S-8_a_S-1
6622,39.89,,4,Mode,reference_S-8_a_S-1
6623,53.55,3.6,3,Sport,reference_S-8_a_S-1
6624,65.0,2.4,4,Maison,reference_S-8_a_S-1
6625,120.07,5.7,5,Electronique,reference_S-8_a_S-1
6626,9.36,56.0,3,Sport,reference_S-8_a_S-1
6627,27.16,4.5,1,Livres,reference_S-8_a_S-1
6628,50.03,9.1,2,Electronique,reference_S-8_a_S-1
6629,44.51,0.5,3,Maison,reference_S-8_a_S-1
6630,21.91,7.6,2,Mode,reference_S-8_a_S-1
6631,61.08,12.7,4,Maison,reference_S-8_a_S-1
6632,28.08,45.9,5,Mode,reference_S-8_a_S-1
6633,42.08,10.9,0,Mode,reference_S-8_a_S-1
6634,59.15,25.6,2,Electronique,reference_S-8_a_S-1
6635,29.2,11.9,3,Livres,reference_S-8_a_S-1
6636,72.9,0.6,4,Maison,reference_S-8_a_S-1
6637,82.3,5.7,2,Maison,reference_S-8_a_S-1
6638,22.65,,0,Mode,reference_S-8_a_S-1
6639,27.91,45.1,2,Maison,reference_S-8_a_S-1
6640,17.61,29.4,1,Mode,reference_S-8_a_S-1
6641,41.37,,4,Mode,reference_S-8_a_S-1
6642,52.38,3.7,1,Maison,reference_S-8_a_S-1
6643,31.55,3.4,2,Mode,reference_S-8_a_S-1
6644,51.31,38.4,1,Electronique,reference_S-8_a_S-1
6645,27.3,28.7,4,Maison,reference_S-8_a_S-1
6646,28.05,22.4,1,Beaute,reference_S-8_a_S-1
6647,54.38,7.5,2,Electronique,reference_S-8_a_S-1
6648,29.61,10.5,4,Electronique,reference_S-8_a_S-1
6649,39.66,9.4,3,Electronique,reference_S-8_a_S-1
6650,55.79,4.4,9,Livres,reference_S-8_a_S-1
6651,50.76,10.5,1,Beaute,reference_S-8_a_S-1
6652,27.62,0.5,0,Maison,reference_S-8_a_S-1
6653,88.06,2.1,1,Livres,reference_S-8_a_S-1
6654,62.95,32.7,2,Mode,reference_S-8_a_S-1
6655,50.04,20.9,1,Livres,reference_S-8_a_S-1
6656,15.46,8.2,0,Mode,reference_S-8_a_S-1
6657,45.34,10.9,5,Electronique,reference_S-8_a_S-1
6658,24.55,,5,Maison,reference_S-8_a_S-1
6659,59.73,20.3,7,Mode,reference_S-8_a_S-1
6660,0.76,23.0,2,Maison,reference_S-8_a_S-1
6661,33.93,21.6,4,Mode,reference_S-8_a_S-1
6662,26.6,19.2,6,Maison,reference_S-8_a_S-1
6663,73.09,3.4,3,Mode,reference_S-8_a_S-1
6664,5.86,6.2,7,Electronique,reference_S-8_a_S-1
6665,43.15,9.5,3,Livres,reference_S-8_a_S-1
6666,62.41,6.0,4,Beaute,reference_S-8_a_S-1
6667,134.91,21.1,2,Livres,reference_S-8_a_S-1
6668,27.97,6.0,3,Sport,reference_S-8_a_S-1
6669,53.04,2.2,2,Sport,reference_S-8_a_S-1
6670,6.35,7.6,2,Maison,reference_S-8_a_S-1
6671,41.49,58.6,5,Electronique,reference_S-8_a_S-1
6672,92.45,3.8,2,Electronique,reference_S-8_a_S-1
6673,135.77,14.2,3,Mode,reference_S-8_a_S-1
6674,56.73,8.5,4,Beaute,reference_S-8_a_S-1
6675,8.75,1.1,1,Electronique,reference_S-8_a_S-1
6676,102.52,10.0,1,Livres,reference_S-8_a_S-1
6677,8.84,18.2,3,Maison,reference_S-8_a_S-1
6678,14.02,10.8,3,Sport,reference_S-8_a_S-1
6679,108.37,30.8,3,Electronique,reference_S-8_a_S-1
6680,39.19,5.1,3,Mode,reference_S-8_a_S-1
6681,25.38,1.4,1,Livres,reference_S-8_a_S-1
6682,68.53,41.4,3,Mode,reference_S-8_a_S-1
6683,47.2,7.1,3,Mode,reference_S-8_a_S-1
6684,86.9,12.9,0,Electronique,reference_S-8_a_S-1
6685,48.84,23.6,2,Electronique,reference_S-8_a_S-1
6686,49.68,5.9,1,Electronique,reference_S-8_a_S-1
6687,84.82,18.9,3,Maison,reference_S-8_a_S-1
6688,38.78,2.2,2,Maison,reference_S-8_a_S-1
6689,19.08,5.2,1,Maison,reference_S-8_a_S-1
6690,71.3,2.3,3,Electronique,reference_S-8_a_S-1
6691,32.94,25.0,3,Beaute,reference_S-8_a_S-1
6692,51.78,3.8,4,Sport,reference_S-8_a_S-1
6693,4.75,19.0,1,Electronique,reference_S-8_a_S-1
6694,37.55,43.0,1,Mode,reference_S-8_a_S-1
6695,26.95,11.3,7,Electronique,reference_S-8_a_S-1
6696,4.55,11.6,1,Sport,reference_S-8_a_S-1
6697,38.48,9.3,5,Sport,reference_S-8_a_S-1
6698,39.51,5.9,0,Livres,reference_S-8_a_S-1
6699,54.55,9.7,7,Electronique,reference_S-8_a_S-1
6700,91.4,13.9,3,Maison,reference_S-8_a_S-1
6701,81.63,64.0,1,Electronique,reference_S-8_a_S-1
6702,28.57,41.7,4,Mode,reference_S-8_a_S-1
6703,47.95,29.7,5,Maison,reference_S-8_a_S-1
6704,60.33,33.0,2,Electronique,reference_S-8_a_S-1
6705,29.26,9.5,1,Sport,reference_S-8_a_S-1
6706,9.78,16.1,2,Maison,reference_S-8_a_S-1
6707,35.29,33.8,6,Beaute,reference_S-8_a_S-1
6708,94.0,7.5,1,Mode,reference_S-8_a_S-1
6709,9.26,49.0,4,Livres,reference_S-8_a_S-1
6710,17.28,8.1,4,Livres,reference_S-8_a_S-1
6711,20.97,13.8,2,Livres,reference_S-8_a_S-1
6712,17.47,18.6,1,Sport,reference_S-8_a_S-1
6713,68.74,45.1,0,Beaute,reference_S-8_a_S-1
6714,24.46,,2,Maison,reference_S-8_a_S-1
6715,70.04,20.6,4,Electronique,reference_S-8_a_S-1
6716,43.11,11.0,4,Sport,reference_S-8_a_S-1
6717,6.9,4.7,3,Sport,reference_S-8_a_S-1
6718,29.8,22.5,5,Livres,reference_S-8_a_S-1
6719,83.3,12.1,5,Maison,reference_S-8_a_S-1
6720,46.85,16.2,2,Mode,reference_S-8_a_S-1
6721,31.72,5.8,2,Sport,reference_S-8_a_S-1
6722,94.76,9.8,4,Livres,reference_S-8_a_S-1
6723,15.68,14.4,1,Electronique,reference_S-8_a_S-1
6724,25.25,7.8,4,Mode,reference_S-8_a_S-1
6725,78.01,3.3,5,Maison,reference_S-8_a_S-1
6726,67.75,48.9,3,Electronique,reference_S-8_a_S-1
6727,14.42,10.7,3,Electronique,reference_S-8_a_S-1
6728,58.87,19.9,4,Mode,reference_S-8_a_S-1
6729,24.11,7.9,1,Beaute,reference_S-8_a_S-1
6730,4.25,6.6,3,Electronique,reference_S-8_a_S-1
6731,32.24,7.8,4,Mode,reference_S-8_a_S-1
6732,141.49,7.9,3,Sport,reference_S-8_a_S-1
6733,84.28,11.8,1,Livres,reference_S-8_a_S-1
6734,40.16,11.8,4,Livres,reference_S-8_a_S-1
6735,8.62,10.3,2,Mode,reference_S-8_a_S-1
6736,4.44,2.2,4,Livres,reference_S-8_a_S-1
6737,43.22,10.3,1,Electronique,reference_S-8_a_S-1
6738,56.12,2.8,4,Sport,reference_S-8_a_S-1
6739,69.31,2.0,2,Maison,reference_S-8_a_S-1
6740,63.82,40.5,4,Electronique,reference_S-8_a_S-1
6741,67.7,13.9,2,Maison,reference_S-8_a_S-1
6742,51.25,16.2,7,Electronique,reference_S-8_a_S-1
6743,93.39,7.7,3,Beaute,reference_S-8_a_S-1
6744,26.9,36.0,2,Mode,reference_S-8_a_S-1
6745,42.72,15.2,2,Maison,reference_S-8_a_S-1
6746,6.94,22.0,3,Electronique,reference_S-8_a_S-1
6747,26.41,6.9,2,Electronique,reference_S-8_a_S-1
6748,82.71,48.3,0,Livres,reference_S-8_a_S-1
6749,66.19,25.8,0,Sport,reference_S-8_a_S-1
6750,2.43,28.9,4,Livres,reference_S-8_a_S-1
6751,148.43,2.8,3,Mode,reference_S-8_a_S-1
6752,46.95,4.7,2,Electronique,reference_S-8_a_S-1
6753,47.62,5.0,0,Maison,reference_S-8_a_S-1
6754,24.97,4.7,3,Maison,reference_S-8_a_S-1
6755,29.93,29.0,9,Electronique,reference_S-8_a_S-1
6756,46.55,0.5,3,Sport,reference_S-8_a_S-1
6757,63.56,1.2,5,Mode,reference_S-8_a_S-1
6758,53.04,4.8,7,Electronique,reference_S-8_a_S-1
6759,26.73,3.3,4,Mode,reference_S-8_a_S-1
6760,18.83,4.0,4,Maison,reference_S-8_a_S-1
6761,17.65,24.0,1,Sport,reference_S-8_a_S-1
6762,87.15,12.4,2,Maison,reference_S-8_a_S-1
6763,80.1,0.1,3,Maison,reference_S-8_a_S-1
6764,59.46,,4,Electronique,reference_S-8_a_S-1
6765,86.72,7.9,2,Livres,reference_S-8_a_S-1
6766,37.76,1.8,2,Livres,reference_S-8_a_S-1
6767,75.41,16.9,0,Sport,reference_S-8_a_S-1
6768,61.68,18.2,2,Electronique,reference_S-8_a_S-1
6769,76.82,,2,Maison,reference_S-8_a_S-1
6770,15.99,19.6,2,Maison,reference_S-8_a_S-1
6771,50.71,0.0,4,Livres,reference_S-8_a_S-1
6772,31.34,46.2,2,Livres,reference_S-8_a_S-1
6773,3.25,25.2,4,Beaute,reference_S-8_a_S-1
6774,96.74,35.1,3,Electronique,reference_S-8_a_S-1
6775,80.26,0.2,1,Livres,reference_S-8_a_S-1
6776,54.03,40.7,3,Maison,reference_S-8_a_S-1
6777,19.93,24.9,6,Beaute,reference_S-8_a_S-1
6778,6.56,,4,Mode,reference_S-8_a_S-1
6779,3.18,1.5,2,Mode,reference_S-8_a_S-1
6780,26.24,20.1,6,Maison,reference_S-8_a_S-1
6781,68.4,48.3,3,Electronique,reference_S-8_a_S-1
6782,31.61,17.0,2,Mode,reference_S-8_a_S-1
6783,59.98,12.7,5,Beaute,reference_S-8_a_S-1
6784,62.14,43.7,4,Electronique,reference_S-8_a_S-1
6785,67.7,8.8,2,Electronique,reference_S-8_a_S-1
6786,5.21,13.7,4,Electronique,reference_S-8_a_S-1
6787,21.61,9.7,2,Mode,reference_S-8_a_S-1
6788,59.19,40.5,1,Livres,reference_S-8_a_S-1
6789,111.05,1.2,3,Electronique,reference_S-8_a_S-1
6790,90.88,10.4,2,Electronique,reference_S-8_a_S-1
6791,51.99,17.4,3,Livres,reference_S-8_a_S-1
6792,97.43,23.5,5,Beaute,reference_S-8_a_S-1
6793,51.7,13.1,3,Electronique,reference_S-8_a_S-1
6794,8.97,35.9,2,Sport,reference_S-8_a_S-1
6795,66.9,42.7,0,Sport,reference_S-8_a_S-1
6796,93.01,1.0,2,Sport,reference_S-8_a_S-1
6797,134.39,7.7,2,Maison,reference_S-8_a_S-1
6798,25.61,0.4,5,Livres,reference_S-8_a_S-1
6799,14.38,6.0,1,Electronique,reference_S-8_a_S-1
6800,75.57,11.5,1,Electronique,reference_S-8_a_S-1
6801,56.65,36.3,2,Mode,reference_S-8_a_S-1
6802,52.99,28.1,2,Mode,reference_S-8_a_S-1
6803,98.35,2.0,3,Livres,reference_S-8_a_S-1
6804,75.36,1.5,1,Maison,reference_S-8_a_S-1
6805,60.56,13.3,2,Electronique,reference_S-8_a_S-1
6806,28.48,11.4,1,Mode,reference_S-8_a_S-1
6807,71.17,4.6,0,Mode,reference_S-8_a_S-1
6808,13.78,34.5,4,Livres,reference_S-8_a_S-1
6809,51.59,39.3,2,Maison,reference_S-8_a_S-1
6810,40.58,7.7,3,Maison,reference_S-8_a_S-1
6811,8.48,33.2,4,Sport,reference_S-8_a_S-1
6812,56.77,7.3,4,Sport,reference_S-8_a_S-1
6813,25.66,20.0,6,Maison,reference_S-8_a_S-1
6814,55.78,9.7,3,Electronique,reference_S-8_a_S-1
6815,17.77,2.0,4,Beaute,reference_S-8_a_S-1
6816,75.88,39.5,1,Sport,reference_S-8_a_S-1
6817,122.64,9.1,4,Sport,reference_S-8_a_S-1
6818,13.79,19.9,5,Livres,reference_S-8_a_S-1
6819,17.75,6.9,0,Beaute,reference_S-8_a_S-1
6820,11.48,0.3,1,Beaute,reference_S-8_a_S-1
6821,35.13,1.6,5,Livres,reference_S-8_a_S-1
6822,55.15,10.3,5,Electronique,reference_S-8_a_S-1
6823,68.16,17.6,5,Maison,reference_S-8_a_S-1
6824,50.84,6.1,3,Maison,reference_S-8_a_S-1
6825,66.71,17.8,3,Mode,reference_S-8_a_S-1
6826,39.46,18.0,5,Beaute,reference_S-8_a_S-1
6827,25.4,18.3,4,Sport,reference_S-8_a_S-1
6828,18.18,10.2,2,Sport,reference_S-8_a_S-1
6829,36.18,37.0,1,Livres,reference_S-8_a_S-1
6830,18.6,10.1,3,Mode,reference_S-8_a_S-1
6831,53.95,9.0,3,Sport,reference_S-8_a_S-1
6832,18.89,3.3,5,Maison,reference_S-8_a_S-1
6833,27.82,5.5,5,Mode,reference_S-8_a_S-1
6834,86.85,0.6,4,Electronique,reference_S-8_a_S-1
6835,92.54,15.1,2,Beaute,reference_S-8_a_S-1
6836,90.58,4.3,1,Maison,reference_S-8_a_S-1
6837,39.98,5.4,4,Beaute,reference_S-8_a_S-1
6838,26.29,22.1,2,Maison,reference_S-8_a_S-1
6839,60.01,5.9,2,Electronique,reference_S-8_a_S-1
6840,19.26,4.2,3,Mode,reference_S-8_a_S-1
6841,70.52,2.8,1,Mode,reference_S-8_a_S-1
6842,24.29,22.4,3,Livres,reference_S-8_a_S-1
6843,34.99,2.1,3,Electronique,reference_S-8_a_S-1
6844,71.61,9.1,10,Livres,reference_S-8_a_S-1
6845,6.2,10.6,2,Livres,reference_S-8_a_S-1
6846,25.2,17.4,2,Livres,reference_S-8_a_S-1
6847,54.79,15.0,3,Maison,reference_S-8_a_S-1
6848,63.51,25.0,9,Livres,reference_S-8_a_S-1
6849,56.37,0.7,3,Mode,reference_S-8_a_S-1
6850,34.65,5.3,2,Electronique,reference_S-8_a_S-1
6851,76.66,4.9,2,Electronique,reference_S-8_a_S-1
6852,17.62,2.4,2,Livres,reference_S-8_a_S-1
6853,16.91,5.1,2,Electronique,reference_S-8_a_S-1
6854,54.41,5.6,2,Maison,reference_S-8_a_S-1
6855,15.79,11.1,4,Electronique,reference_S-8_a_S-1
6856,125.42,16.3,1,Mode,reference_S-8_a_S-1
6857,25.83,7.2,0,Electronique,reference_S-8_a_S-1
6858,75.68,19.1,2,Beaute,reference_S-8_a_S-1
6859,13.25,6.1,7,Maison,reference_S-8_a_S-1
6860,108.3,5.1,2,Livres,reference_S-8_a_S-1
6861,42.13,11.7,2,Sport,reference_S-8_a_S-1
6862,25.23,0.4,3,Livres,reference_S-8_a_S-1
6863,32.74,1.2,3,Maison,reference_S-8_a_S-1
6864,21.86,8.1,2,Maison,reference_S-8_a_S-1
6865,34.92,42.9,4,Maison,reference_S-8_a_S-1
6866,14.05,19.2,5,Maison,reference_S-8_a_S-1
6867,25.93,1.4,4,Beaute,reference_S-8_a_S-1
6868,74.68,28.1,2,Maison,reference_S-8_a_S-1
6869,48.8,19.8,5,Beaute,reference_S-8_a_S-1
6870,17.28,14.2,2,Sport,reference_S-8_a_S-1
6871,35.88,25.7,2,Electronique,reference_S-8_a_S-1
6872,93.26,7.8,4,Sport,reference_S-8_a_S-1
6873,28.52,3.8,4,Electronique,reference_S-8_a_S-1
6874,15.63,10.8,2,Maison,reference_S-8_a_S-1
6875,61.88,11.9,6,Sport,reference_S-8_a_S-1
6876,3.53,11.6,3,Livres,reference_S-8_a_S-1
6877,33.34,12.5,7,Electronique,reference_S-8_a_S-1
6878,98.78,44.6,1,Electronique,reference_S-8_a_S-1
6879,35.08,34.9,1,Electronique,reference_S-8_a_S-1
6880,79.84,31.3,2,Mode,reference_S-8_a_S-1
6881,15.42,24.2,0,Beaute,reference_S-8_a_S-1
6882,34.0,43.1,4,Beaute,reference_S-8_a_S-1
6883,31.49,1.6,5,Sport,reference_S-8_a_S-1
6884,59.54,4.6,2,Beaute,reference_S-8_a_S-1
6885,43.89,10.2,1,Mode,reference_S-8_a_S-1
6886,107.68,28.1,2,Electronique,reference_S-8_a_S-1
6887,27.22,10.6,9,Electronique,reference_S-8_a_S-1
6888,43.5,20.7,3,Beaute,reference_S-8_a_S-1
6889,32.45,2.2,2,Sport,reference_S-8_a_S-1
6890,41.13,4.4,6,Sport,reference_S-8_a_S-1
6891,38.34,19.7,5,Mode,reference_S-8_a_S-1
6892,19.09,2.7,1,Mode,reference_S-8_a_S-1
6893,71.87,6.5,1,Livres,reference_S-8_a_S-1
6894,23.63,4.6,4,Electronique,reference_S-8_a_S-1
6895,22.2,6.5,0,Sport,reference_S-8_a_S-1
6896,9.05,18.5,1,Mode,reference_S-8_a_S-1
6897,26.57,6.9,1,Electronique,reference_S-8_a_S-1
6898,23.36,12.2,2,Sport,reference_S-8_a_S-1
6899,4.58,1.6,6,Mode,reference_S-8_a_S-1
6900,34.8,24.5,2,Sport,reference_S-8_a_S-1
6901,104.5,6.9,8,Sport,reference_S-8_a_S-1
6902,10.94,15.7,2,Maison,reference_S-8_a_S-1
6903,40.56,19.4,1,Sport,reference_S-8_a_S-1
6904,34.15,3.5,3,Maison,reference_S-8_a_S-1
6905,65.34,32.4,2,Mode,reference_S-8_a_S-1
6906,68.74,14.4,2,Sport,reference_S-8_a_S-1
6907,157.09,8.4,1,Maison,reference_S-8_a_S-1
6908,50.12,3.0,4,Electronique,reference_S-8_a_S-1
6909,20.77,42.8,3,Livres,reference_S-8_a_S-1
6910,25.95,21.1,1,Maison,reference_S-8_a_S-1
6911,28.23,3.5,2,Beaute,reference_S-8_a_S-1
6912,24.2,6.2,2,Beaute,reference_S-8_a_S-1
6913,121.84,24.9,2,Mode,reference_S-8_a_S-1
6914,66.46,,4,Maison,reference_S-8_a_S-1
6915,59.17,21.8,8,Mode,reference_S-8_a_S-1
6916,16.05,8.7,5,Mode,reference_S-8_a_S-1
6917,68.26,18.9,2,Beaute,reference_S-8_a_S-1
6918,88.52,7.3,4,Sport,reference_S-8_a_S-1
6919,34.64,3.6,2,Electronique,reference_S-8_a_S-1
6920,25.69,15.0,3,Maison,reference_S-8_a_S-1
